111.4,117.3,-5.9,47.2,0.81,12.7,31.8,73.9,53.3,20.0,51.3,61.0,104.5,49.,117.3,111.4,5.9,48.9,1.64,16.7,26.1,68.2,46.7,13.5,55.6,59.2,104.5,50.,0
102.2,117.8,-15.5,52.6,1.67,16.4,26.4,71.4,46.3,13.5,47.6,49.3,89.5,39.,117.8,102.2,15.5,65.2,3.0,22.9,28.6,73.6,53.7,11.1,59.4,59.0,89.5,60.,0
112.4,106.2,6.2,47.2,1.13,13.8,26.3,66.7,48.2,15.5,50.7,61.0,97.0,55.,106.2,112.4,-6.2,64.1,1.47,18.4,33.3,73.7,51.8,17.5,51.2,55.4,97.0,44.,1
117.6,103.3,14.3,60.0,1.11,16.9,32.4,66.0,51.7,20.9,57.0,63.5,91.5,60.,103.3,117.6,-14.3,52.5,1.4,16.3,34.0,67.6,48.3,16.3,50.6,51.5,91.5,39.,1
93.7,103.2,-9.5,78.1,1.32,18.9,25.0,67.3,46.4,20.0,47.9,51.7,95.0,52.,103.2,93.7,9.5,36.6,1.0,11.9,32.7,75.0,53.6,15.8,49.4,51.1,95.0,47.,0
123.7,93.8,30.0,63.0,2.07,20.7,39.5,63.2,53.7,14.4,58.9,63.7,96.5,71.,93.8,123.7,-30.0,51.3,1.05,14.7,36.8,60.5,46.3,19.8,44.7,45.9,96.5,28.,1
116.3,121.7,-5.4,50.0,1.29,14.8,30.0,73.2,51.9,15.2,52.1,59.4,92.0,48.,121.7,116.3,5.4,55.8,2.0,18.9,26.8,70.0,48.1,13.0,60.1,62.2,92.0,51.,0
121.6,114.3,7.4,58.1,2.27,18.2,30.6,58.1,45.9,11.3,52.8,58.0,97.5,56.,114.3,121.6,-7.4,47.5,1.9,13.6,41.9,69.4,54.1,10.2,45.4,50.4,97.5,43.,1
102.4,105.9,-3.5,65.7,1.44,19.5,27.9,62.0,46.2,19.0,52.8,53.6,84.5,46.,105.9,102.4,3.5,69.4,2.78,19.7,38.0,72.1,53.8,10.6,45.2,48.7,84.5,53.,0
104.2,107.4,-3.2,50.0,1.33,15.4,31.4,74.4,51.1,15.8,50.0,52.3,95.0,44.,107.4,104.2,3.2,43.6,1.06,13.8,25.6,68.6,48.9,16.8,54.5,57.3,95.0,55.,0
